Year,Country,Region,SubRegion,SurfAreaSqKm,PopTotal,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MobileSubs/100,MortRateU5,NetMigr,UrbanPopGrowth%,LifeGroup,Period,Strata
2005.0,Albania,Europe,Southern Europe,28750.0,3011487.0,109.908284671533,-0.511790116421897,8052077209.3737,5.52642424695465,18.869,18.8453087247237,23.0129911473171,1.803,262479012.637464,2620.0,7887616699.07621,47.85935562815,25.0816065897088,3.30681814689954,76.621,40.7099921518881,50.45923775,20.0,-50855.0,1.82642935665107,High,2000-2007,Europe_High_
2000.0,"Hong Kong SAR, China",Asia,Eastern Asia,1100.0,6665000.0,6347.61904761905,0.881594075853745,171668898538.944,7.66346714088868,5.113,0.0873270375124953,126.031457172742,1.032,70495739305.8458,26930.0,179502661264.475,121.62256327285,12.0823834898067,-3.39423988048908,80.8780487804878,242.749271153193,80.92687851,23.4618202638918,60719.0,0.881594075853745,High,2000-2007,Asia_High_
2001.0,Croatia,Europe,Southern Europe,56540.0,4299642.0,76.9001645442839,-3.8476707266781,23063323722.5007,3.11246150800277,16.694,4.96367720581477,37.1090173083004,1.46,1036758145.87206,5360.0,23059819452.4646,42.2981646166645,23.8087313934906,4.2355542596014,74.5129268292683,59.8916277905077,38.94150985,8.0,-17581.0,-3.44791359884732,Medium,2000-2007,Europe_Medium_
2010.0,Kyrgyz Republic,Asia,Central Asia,199949.0,5447900.0,28.4040667361835,1.19286442880631,4794361821.20611,-0.471566601130149,37.584,17.4482561772443,51.5543226756177,3.1,472768300.0,850.0,4636709538.47799,81.6785278167149,26.2652737926744,10.0339035467633,69.3,103.851152367708,96.20157578,29.6,-52547.0,1.25519582081825,Medium,2008-2014,Asia_Medium_
2018.0,"Macao SAR, China",Asia,Eastern Asia,32.9,650991.0,19786.9604863222,1.92034437176829,55284309690.2698,6.46466769417589,2.825,0.5125987680871524,82.5299193561036,1.104,1729819688.96302,73980.0,48157161997.2088,33.1007454910897,4.08350755014195,3.54341810551414,84.928,22.9215125792379,335.0574739,38.263292126477815,8219.0,1.92034437176829,High,2015+,Asia_High_
2002.0,Haiti,Americas,Latin America and the Caribbean,27750.0,8661546.0,314.279608127721,1.744825137965,6205847136.98422,1.05182013450109,70.754,15.8465044934116,6.28442945145109,4.125,5700000.0,740.0,6390604358.99711,18.6552489840831,23.2116928800237,10.2209698593684,58.855,22.7205080769231,1.616339623,97.3,-26642.0,6.16630056150639,Low,2000-2007,Americas_Low_
2006.0,South Africa,Africa,Sub-Saharan Africa,1219090.0,49491756.0,40.7980908259074,0.963593457802097,303858667884.835,5.60380645895889,57.98,2.05097651238464,26.098249881712,2.548,623291744.343521,6180.0,306082389734.114,27.6698913924026,24.8591176319147,6.06463701450308,54.278,45.0505496364127,80.13859924,78.9,33357.0,1.86818148741063,Low,2000-2007,Africa_Low_
2017.0,Panama,Americas,Latin America and the Caribbean,75320.0,4096063.0,55.2625876956287,1.71694872170027,62202700000.0,5.59114887553636,78.616,2.3847051655314,41.8036991963371,2.493,4082062468.94,13770.0,56408980689.7124,45.6242130968591,29.3522564133068,1.72914754624023,77.795,53.0957659394206,128.909028,15.9,11059.0,2.21997026314659,High,2015+,Americas_High_
2011.0,Liberia,Africa,Sub-Saharan Africa,111370.0,4181150.0,43.4089493355482,3.93153710180299,2398000000.0,8.20076822497064,144.7,44.3005004170142,61.80228812699203,4.97,2086006933.33333,500.0,2100467523.656,89.80324309776019,8.30011676396997,10.9234453589782,59.62,58.8407005838199,48.3273023,96.8,91983.0,4.72315453608514,Low,2008-2014,Africa_Low_
2005.0,Argentina,Americas,Latin America and the Caribbean,2780400.0,39070501.0,14.2765534276809,1.03347622351885,198737095012.282,8.85165992013437,64.877,7.93875427420938,23.2458767338576,2.426,5265250000.0,4240.0,165719405445.019,17.3053942367662,28.6263140439084,10.3175111982406,75.139,34.7393625713073,56.70883514,16.6,-21961.0,1.22359234802314,High,2000-2007,Americas_High_
2002.0,Mauritania,Africa,Sub-Saharan Africa,1030700.0,2821703.0,2.73765693218201,2.14496344480591,1777057503.059,1.38148396199058,89.561,24.2300169627578,24.7736084028423,5.287,67340352.3234,640.0,1813739789.27249,32.0119211973383,28.4202988789773,6.71479106467613,61.268,42.9361457739316,8.762013578,88.7,-18933.0,4.35764380153659,Low,2000-2007,Africa_Low_
2004.0,India,Asia,Southern Asia,3287260.0,1136264583.0,382.170188585324,1.67281087022876,709148514804.659,7.92293661286503,73.229,17.8146906487994,17.8591249630479,3.046,5429250989.85717,600.0,687282161520.167,19.6446890963991,29.219106305293,5.72541322746282,64.524,24.8782866094837,4.595760598,77.7,-214351.0,2.82462858995052,Low,2000-2007,Asia_Low_
2015.0,Mauritania,Africa,Sub-Saharan Africa,1030700.0,3946220.0,3.82867953817794,2.64595710222511,6166863960.00061,5.37633923694936,83.095,20.6297453908339,30.1951447553349,4.813,501726765.733819,1690.0,6650495098.94721,47.1516417391617,22.7469101580956,-4.79390857827042,64.485,89.7538852146084,92.35377146,48.9,-3018.0,4.39536435239694,Low,2015+,Africa_Low_
2012.0,Tunisia,Africa,Northern Africa,163610.0,11174383.0,71.9257402162719,1.27759263330169,47311411909.7034,4.21667711535632,8.296,8.30025725587419,45.9128477724564,2.216,1554269128.7808,4190.0,46834592789.0421,55.6378761572116,30.1215368230456,4.66181078103054,75.55,87.6701800385141,114.9404759,17.7,-29555.0,1.69501534368676,High,2008-2014,Africa_High_
2019.0,Chile,Americas,Latin America and the Caribbean,756700.0,19039485.0,25.6068131566631,1.7913919716665,278493308134.096,0.743130031302485,24.127,3.98332008124272,27.8432682037896,1.545,13579090978.7599,14830.0,282310771141.39,29.703589326859,27.2005400234684,2.57259820814659,80.326,49.785397332865,131.5774455,7.1,230162.0,1.88157002434462,High,2015+,Americas_High_
2005.0,St. Vincent and the Grenadines,Americas,Latin America and the Caribbean,390.0,112043.0,287.289743589744,-0.503003495436714,579948925.925926,2.48855733938132,64.859,6.59730508835995,61.1788065077892,2.065,40087314.8148148,5080.0,569369933.664775,80.2260453155768,15.803460598478,2.90358439275809,73.516,48.280113555338,63.0299352,21.5,-1757.0,0.300283404078497,Medium,2000-2007,Americas_Medium_
2005.0,Mozambique,Africa,Sub-Saharan Africa,799380.0,20211114.0,25.7014598540146,2.5897761215382,8542083074.14716,6.6459082805729,161.508,22.7674304296111,27.0953488419457,5.609,122413755.58,400.0,8140921040.49618,41.5073739760521,18.1924018772596,7.1913686617374,51.561,49.0629740266069,7.44116826,132.3,-52323.0,3.19496366981429,Low,2000-2007,Africa_Low_
2020.0,"Yemen, Rep.",Asia,Western Asia,527970.0,32284046.0,61.14750080497,2.31044739697631,83472269303.4719,3.9622355616272382,56.16,19.480516810057203,24.736318219311485,3.886,1667685804.9308505,2856.166842714799,92966994644.79556,33.27996054413157,23.293509218660525,8.673464078056046,64.65,26.8755186807886,47.01393376,59.7,-86100.0,3.99974403498889,Low,2015+,Asia_Low_
2018.0,Honduras,Americas,Latin America and the Caribbean,112490.0,9792850.0,87.522119939226,1.7097289071087,24067750465.9361,3.84499476966735,74.666,11.6101604613644,41.4548165613247,2.46,1442587576.2096,2280.0,22310395622.6324,62.0963456541272,26.5924587973715,1.94721691531043,72.814,87.6941117944199,77.49076112,18.4,-6768.0,2.83521639692771,Medium,2015+,Americas_Medium_
2011.0,Fiji,Oceania,Melanesia,18270.0,908355.0,49.7183908045977,0.351360475814814,3779412255.47694,2.70514302901049,40.618,9.21771557173261,59.2805929796761,2.685,217158525.728722,3590.0,3260614415.49221,65.1962418255196,17.4133402875203,9.39134051859072,67.523,86.0186658729491,80.03487627,23.7,-10836.0,1.32797483667207,Low,2008-2014,Oceania_Low_
2013.0,Turks and Caicos Islands,Americas,Latin America and the Caribbean,950.0,33594.0,35.3621052631579,4.60835250125109,754238000.0,1.07087701348118,20.328,0.553790713276181,84.13171916620367,1.676,5204691970.497522,3665.083671591409,723419971.7776148,68.5161569515676,9.83180375425264,2.62467548724537,77.018,68.31970299282389,36.56106867604421,5.6,1337.0,5.03809253917072,High,2008-2014,Americas_High_
2015.0,Guatemala,Americas,Latin America and the Caribbean,108890.0,15567419.0,145.27266703994,1.69146509302391,62186064718.7424,4.09217081621244,80.387,9.96700303156264,19.8299076925978,3.029,1203355080.0,3700.0,57670069724.3789,30.0635456298848,22.7375109396278,2.23162145989066,72.103,45.5359253364452,113.250852,28.4,-48162.0,2.36813966071129,Medium,2015+,Americas_Medium_
2014.0,Romania,Europe,Eastern Europe,238400.0,19908979.0,86.5306806328234,-0.374575497762261,199713780259.318,4.12067496319813,36.568,4.94855252779138,41.4784854122525,1.56,3869197075.10542,9760.0,194243852302.995,41.9002225224272,32.5714137918456,1.71026429315515,74.909756097561,73.8421754415315,114.6238647,9.9,-20445.0,-0.443190037101381,Medium,2008-2014,Europe_Medium_
2013.0,St. Vincent and the Grenadines,Americas,Latin America and the Caribbean,390.0,107450.0,275.51282051282,-0.587382739507594,764781259.259259,2.4624841721544,63.243,6.54391422693896,61.18896755559523,2.112,126735012.962963,7030.0,755078239.227352,80.27583727262045,14.7069261247007,2.24218127684152,73.798,54.7869073577756,116.6849698,18.0,-1569.0,0.211766096265541,Medium,2008-2014,Americas_Medium_
2012.0,Belarus,Europe,Eastern Europe,207600.0,9446836.0,46.5593029044007,-0.156617600248906,65685903570.4526,1.68713553642854,23.588,8.13105224877181,78.7769072783938,1.62,1463600000.0,6630.0,62626434843.5255,74.3083620349781,36.2828598908689,75.2773691739955,71.9658536585366,140.766884482035,110.1376877,4.9,9425.0,0.5180666800968,Medium,2008-2014,Europe_Medium_
2005.0,Tonga,Oceania,Polynesia,750.0,105633.0,146.7125,0.566767391590509,261803692.13042,0.0810338937330641,22.973,17.762236218778,17.8432109424067,4.179,6005489.53244257,2300.0,243028405.727608,56.8663668756034,16.6587412992571,7.45446876652093,69.768,50.0374914249648,28.27877388,14.8,-1812.0,0.685116831355445,Medium,2000-2007,Oceania_Medium_
2008.0,Qatar,Asia,Western Asia,11610.0,1444277.0,124.39939707149,15.9056839638554,115270054945.055,17.6635563626089,16.659,0.124647566750798,61.3623526215314,2.276,3778626373.6,65230.0,94215526753.6411,28.0704890331591,15.731902826372488,22.8995646881724,77.427,82.5947381090273,98.97588897,9.6,192654.0,16.1321221569127,High,2008-2014,Asia_High_
2015.0,Singapore,Asia,South-eastern Asia,719.0,5535002.0,7806.77291960508,1.18637693749822,307998545269.398,2.97679931634806,3.09,0.0326135138026483,178.384608499682,1.24,69774553124.9432,53160.0,294216880667.594,151.08679044058,24.2880229055028,3.07195500966418,82.7439024390244,210.609436298676,145.7181198,2.7,40958.0,1.18637693749822,High,2015+,Asia_High_
2011.0,Mongolia,Asia,Eastern Asia,1564120.0,2743938.0,1.7620385739675,1.52094437973029,10409797375.1152,17.2907775836263,23.682,10.3073568180221,52.5535550456296,2.602,4571161962.80891,2610.0,7173895899.93801,74.4456735878527,31.3337485626924,15.1192654913522,67.439,109.665919408673,107.229573,24.4,-1248.0,2.10532380598405,Low,2008-2014,Asia_Low_
2009.0,Uruguay,Americas,Latin America and the Caribbean,176220.0,3344156.0,19.1072791680951,0.240409128463508,32708318594.41,4.24349419462426,65.45,7.88699609562802,27.0992157546178,2.018,1602591812.77207,9040.0,30246695771.4768,26.2952035137558,24.0794070442123,8.6170745452345,76.738,37.6418004015168,122.9476137,11.3,-8510.0,0.464623763980443,High,2008-2014,Americas_High_
2006.0,Jamaica,Americas,Latin America and the Caribbean,10990.0,2689660.0,248.352723915051,0.476920503498281,11930179173.4168,2.89912534958872,65.782,5.15582607453948,40.1315252646825,2.069,842342788.336148,4180.0,11251206413.2951,60.6140735603109,21.2201148487383,8.84819293265961,71.199,63.6872245551024,84.57016872,18.7,-17846.0,0.830395903655452,Medium,2000-2007,Americas_Medium_
2007.0,Germany,Europe,Western Europe,357100.0,82266372.0,235.943361918146,-0.133718572600486,3425578382921.58,2.97645513131597,10.674,0.77886019483507,43.3227580964574,1.37,50847183837.0148,40470.0,3329514624984.19,36.5516592986738,27.2365025704627,1.77027320694081,79.5341463414634,69.3663006471161,118.5370597,4.5,180746.0,0.127167671405373,High,2000-2007,Europe_High_
2015.0,Antigua and Barbuda,Americas,Latin America and the Caribbean,440.0,89941.0,204.411363636364,0.786935419380774,1336692592.59259,3.82529309880827,34.834,1.61232672128831,76.0362087740055,1.567,114024660.121814,13370.0,1202388042.32571,63.7504952799475,16.4579794794781,3.01750370241558,77.913,38.5279310182402,195.6860129,7.7,60.0,0.0889877700547435,High,2015+,Americas_High_
2001.0,Israel,Asia,Western Asia,22070.0,6439000.0,297.550831792976,2.35711729946802,134637422752.725,0.334070643441066,16.741,1.76498807408463,30.4002976473437,2.92,1771300000.0,19920.0,128292896514.179,32.7224665685867,21.7048005780087,1.74772155822328,79.4073170731707,47.9042146539413,88.17949459,6.6,23407.0,2.42725785439453,High,2000-2007,Asia_High_
2014.0,French Polynesia,Oceania,Polynesia,3471.0,289873.0,83.5128205128205,0.637131095156152,6151996534.96077,0.593554452942286,40.993,0.5117874009266924,61.74346896241461,1.959,61928773.3065056,435.0402259653749,5918062777.087348,89.76615559232121,15.731558339808904,1.36123772707739,82.214,31.4532036714214,88.01199146,38.30000606353141,-1668.0,0.717908014312707,High,2008-2014,Oceania_High_
2011.0,India,Asia,Southern Asia,3287260.0,1257621191.0,422.987158910127,1.36158808453343,1823051829894.55,5.24131500140663,36.935,17.1919735574426,24.5404113195713,2.536,36498654597.8589,1360.0,1704432599754.89,31.0834686939585,30.1616797630407,8.73358014404614,67.359,42.0924401279578,71.07565334,55.0,-244114.0,2.47403243101329,Low,2008-2014,Asia_Low_
2006.0,Russian Federation,Europe,Eastern Europe,17098240.0,143049637.0,8.73439418381291,-0.327445270108383,989932059220.667,8.200068255056,30.797,3.86131247121949,33.7304754438509,1.305,37594770000.0,5810.0,830471161823.661,21.0029264232118,31.780260587244,15.1204066299816,66.7275609756098,47.2590008215619,105.0701387,12.8,282022.0,-0.266208543667034,Low,2000-2007,Europe_Low_
2015.0,Haiti,Americas,Latin America and the Caribbean,27750.0,10563757.0,383.300326560232,1.43989350727897,14849629407.9546,1.40000000216578,56.276,17.2198990021891,11.7677469841071,3.108,105680000.0,1430.0,15073930856.8248,30.1779911296083,26.0556909414804,5.20596330185823,63.237,30.7415079163837,69.10420223,70.1,-32698.0,3.33268382810507,Low,2015+,Americas_Low_
2008.0,Angola,Africa,Sub-Saharan Africa,1246700.0,21691522.0,17.3991513595893,3.67090920225351,88538664888.1983,11.17,168.701,4.80533933843347,72.4750287994632,6.32,1678971010.0,3030.0,65661198085.1148,48.8896796542348,60.2548203971699,19.3657735496208,54.633,95.8857919386993,31.22582177,137.5,73804.0,4.98001182832443,Low,2008-2014,Africa_Low_
2010.0,Latvia,Europe,Northern Europe,64594.0,2097555.0,33.7081170552975,-2.08130508988111,23956163076.5575,-4.455567259981,18.227,4.05728002795226,53.2583793215163,1.36,474983591.197692,12650.0,26542027143.2366,55.3464013118104,20.4458043407832,-0.360646954976275,73.4829268292683,88.590981503077,109.7343364,7.8,-14321.0,-2.04148981383623,Medium,2008-2014,Europe_Medium_
2009.0,Puerto Rico,Americas,Latin America and the Caribbean,8870.0,3740410.0,421.69222096956,-0.54540189449208,96385600000.0,-1.9524251417231,55.031,0.588365896980462,63.0868096479142,1.6528,-38609549.28220423,16580.0,62025470735.153,42.1753871947677,49.4013628591823,4.98255558535365,77.877,38.50569650852239,72.53981075,39.1347898484098,-29338.0,-0.60715506445333,High,2008-2014,Americas_High_
2002.0,Norway,Europe,Northern Europe,385178.0,4538159.0,12.4250062971603,0.539290805050494,195915371987.697,1.37755700146496,9.759,1.47384034088911,40.4688823606507,1.75,3011752930.34115,39930.0,181219921572.224,27.0481317269179,33.6163207375275,-1.52020671606276,78.9878048780488,48.2529773140704,83.50890769,4.6,17269.0,1.00301297792155,High,2000-2007,Europe_High_
2020.0,Syrian Arab Republic,Asia,Western Asia,185180.0,20772595.0,113.122011653869,3.30017735470972,11159274040.2708,-3.87368168638868,38.625,36.6333467358844,14.7768104677012,2.798,-90011885.01874459,760.0,15824636557.5266,33.6136385007733,22.0930399533443,54.6038476153931,72.14,77.666342530196,80.20304156,22.8,270006.0,4.48609199241886,Medium,2015+,Asia_Medium_
2020.0,Spain,Europe,Southern Europe,505969.891,47365655.0,94.815383748924,0.488502131838585,1276962685648.23,-11.3254383222864,5.979,2.87113737255018,30.7999452588532,1.19,36630335495.6506,27130.0,1285207614449.01,29.3432225182895,20.132130101459,1.22556634288189,82.3317073170732,49.6889225606386,117.4899328,3.1,208791.0,0.792144591816453,High,2015+,Europe_High_
2021.0,Thailand,Asia,South-eastern Asia,513120.0,71601103.0,140.149744563409,0.175345074912752,505568057004.254,1.49209523545821,32.744,8.70837567114464,58.6379928936189,1.331,14640873082.0382,7090.0,507380651846.117,58.605438114156,34.9873383990459,1.70981299302815,78.715,106.590594982045,168.7823161,8.3,1133.0,1.59052125513576,High,2015+,Asia_High_
2007.0,Zimbabwe,Africa,Sub-Saharan Africa,390760.0,12450568.0,32.1844849424842,0.969118750298355,5291950100.0,-3.65332683535506,103.97,21.1976885420745,37.7853732974542,3.652,68900000.0,250.0,3053921444.64085,46.3875311295925,32.4620596857102,0.894886823303793,45.61,105.49986100587,9.844161327,96.2,-145201.0,0.428246462759909,Low,2000-2007,Africa_Low_
2007.0,Paraguay,Americas,Latin America and the Caribbean,406750.0,5590145.0,14.0703372766172,0.997237882485964,17856393235.4338,5.42162287218235,74.661,12.7097347758464,43.374929155941,2.907,105000000.0,2490.0,13925433948.7999,35.6262082643558,37.1011236408528,12.6355056430918,71.106,59.2672879705592,83.97567218,28.4,-45914.0,1.5581099509185,Medium,2000-2007,Americas_Medium_
2007.0,Saudi Arabia,Asia,Western Asia,2149690.0,26400068.0,12.2808721257484,3.92920488472079,415964583059.205,1.84713025491796,16.076,2.74278269015523,59.9374295648879,3.177,24318560000.0,15080.0,397982342512.56,34.9258707957225,62.6933854770841,8.43539949546602,75.046,77.7813816793027,107.5754805,14.6,495746.0,4.20344260259126,High,2000-2007,Asia_High_
2002.0,Mexico,Americas,Latin America and the Caribbean,1964380.0,100917081.0,51.9134139252553,1.52045522318023,772109710670.873,-0.0398444814685348,72.706,3.27828185504542,22.5524898738313,2.623,20160111120.0,7150.0,721831357554.383,24.1454248345598,32.7103576481985,5.50336587192604,74.106,43.22818316972,25.69264365,25.9,-324106.0,1.94595993878443,Medium,2000-2007,Americas_Medium_
2014.0,United Kingdom,Europe,Northern Europe,243610.0,64602298.0,267.028884388046,0.736463978721671,3065223279583.79,3.19970262614801,15.983,0.745157762905519,28.3899685800131,1.81,58890445252.714,44590.0,2880562308118.43,30.4673488198314,18.1704473899079,1.27779694526409,81.3048780487805,39.3092081749949,121.1308315,4.5,261389.0,1.05628515029885,High,2008-2014,Europe_High_
2021.0,Dominican Republic,Americas,Latin America and the Caribbean,146839.31,11117873.0,233.907828575035,1.06892666709415,94243426487.0833,12.2719902359299,65.629,5.66578214635685,21.7527020802047,2.273,3349700000.0,8100.0,90001331562.2909,30.9821649873854,32.662120927886,7.77715810995028,72.615,39.0149227066139,87.56486177,33.0,-14966.0,1.88098279420173,Medium,2015+,Americas_Medium_
2016.0,France,Europe,Western Europe,549087.0,66724104.0,121.857823021165,0.263868788565368,2472964344587.23,1.09546440372048,7.582,1.43711486668854,30.2475371833945,1.92,32803666728.594,39100.0,2608888577036.65,30.852605198715,17.4341320487761,0.522559343400445,82.5731707317073,43.2208415110975,105.5973124,4.2,14729.0,0.592247248892875,High,2015+,Europe_High_
2018.0,Belize,Americas,Latin America and the Caribbean,22970.0,382066.0,16.7499342393687,1.94863445386443,2315000000.0,1.10344827586206,72.062,7.06834989200864,51.0799136069114,2.345,122041646.954707,5660.0,2162558505.19716,48.6393088552916,13.790879049676,0.16334076930697,73.703,60.8639308855292,64.46818089,13.0,1185.0,2.21794020548771,Medium,2015+,Americas_Medium_
2016.0,Maldives,Asia,Southern Asia,300.0,454252.0,1514.17333333333,4.19690422374828,4379134272.943,6.33830063626779,11.234,5.67545734492249,71.9790820075853,1.913,456639057.30469,8450.0,3836706841.19912,77.0734125534807,11.145589814187,0.225232737020391,79.872,54.3714773650877,178.7835827,9.0,12191.0,5.29397856367578,High,2015+,Asia_High_
2007.0,Iceland,Europe,Northern Europe,103000.0,311566.0,3.10789027431421,2.53008548940662,21652505596.7528,8.45486009612951,13.664,4.13010696412035,32.8401013599868,2.09,6872169567.20657,61880.0,19278811949.2656,41.830812198571,19.8942620222427,4.33314563453666,81.4536585365854,53.2086226627176,104.5678573,2.9,5247.0,2.65799969542739,High,2000-2007,Europe_High_
2005.0,Djibouti,Africa,Sub-Saharan Africa,23200.0,830861.0,35.8438740293356,1.51442896223044,708633194.726566,0.5505225346659436,26.016,0.5118732056348407,61.755803639481314,3.992,22203341.1920932,335.31906046012455,694420016.3987491,89.7615616418029,15.734747279179484,3.7708611366627776,58.316,44.7340037637269,5.30208386,88.5,-3779.0,1.57304128563813,Low,2000-2007,Africa_Low_
2017.0,Dominica,Americas,Latin America and the Caribbean,750.0,70403.0,93.8706666666667,0.466977884157329,521551851.851852,-6.61899463280534,39.105,13.4051512935044,40.8758761246707,1.629,22677207.693769,7380.0,519392552.316298,61.7523203544976,11.0723694955936,-3.07331479794894,67.525,40.2644529502411,106.8562419,33.6,187.0,0.898580930888994,Low,2015+,Americas_Low_
2005.0,Lebanon,Asia,Western Asia,10450.0,4643044.0,453.865493646139,1.48078594660326,21497336498.9718,2.68577930991498,21.718,3.57963505820354,36.6235387089593,2.203,2623502612.40255,4940.0,22956541444.2046,56.1391175630532,14.7600382335098,-1.06220705550946,76.273,55.6813166160027,21.39882801,14.8,1224.0,1.63444045850362,High,2000-2007,Asia_High_
2020.0,Sri Lanka,Asia,Southern Asia,65610.0,21919000.0,354.332363401229,0.530626559530355,84440535698.8207,-4.62451581705935,15.854,8.23801242188465,15.4327064962047,2.0,433869416.035336,3880.0,85067438307.8975,21.5965825938557,28.1902825728303,3.27090210876445,76.393,30.9116939914967,136.9116134,7.0,-92400.0,1.21697057013045,High,2015+,Asia_High_
2020.0,Austria,Europe,Western Europe,83879.0,8916864.0,108.057004362579,0.415176731565556,435225238000.43,-6.45396846689127,5.363,1.08551938880935,51.6128149281413,1.44,-11666737766.2068,48990.0,436872407822.953,48.6108163058355,25.7811412522824,2.55860215225682,81.1926829268293,78.549442943762,120.3155961,3.6,20314.0,0.812573160966703,High,2015+,Europe_High_
2019.0,Ethiopia,Africa,Sub-Saharan Africa,1136243.012,114120594.0,101.119564793866,2.656010133459,95912607970.1686,8.3640856990789,71.691,33.6333290594336,7.9399766087609,4.323,2548743427.35754,830.0,94972299352.8102,20.8753243982814,24.8223675100372,12.8603968185939,65.838,18.0320401728407,36.73307203,50.9,-10803.0,4.85672830311995,Low,2015+,Africa_Low_
2014.0,Tunisia,Africa,Northern Africa,163610.0,11428948.0,73.564289392379,1.13215769298935,50271812920.612,3.09032803070775,9.339,8.57165956609159,42.5662365311699,2.252,1024754443.57724,4250.0,48570398123.3852,52.9676039191425,27.1288836396189,4.66466047449812,75.65,82.7183218271209,124.9776707,17.3,-26591.0,1.54171916336469,High,2008-2014,Africa_High_
2013.0,Philippines,Asia,South-eastern Asia,300000.0,99700107.0,334.373367542006,1.68695605708093,283902829721.261,6.75053130142255,57.128,12.4734251044125,26.1774198090007,3.096,3737371739.84519,3140.0,312617237778.752,29.6473614230291,30.7754466314331,2.0610633590687,70.835,43.1263753588543,103.1328562,30.6,-199869.0,2.10391813060709,Medium,2008-2014,Asia_Medium_
2015.0,Poland,Europe,Eastern Europe,312680.0,37986412.0,124.061569613639,-0.0666411009657168,477111287969.227,4.38329863507276,12.792,2.50307066391396,47.450306399158,1.32,15598000000.0,13250.0,503183209211.407,45.3684824498143,31.1151528159197,1.31704293664644,77.4512195121951,82.9150368007046,141.4598694,4.9,-25426.0,-0.273799474051689,High,2015+,Europe_High_
2003.0,Cuba,Americas,Latin America and the Caribbean,109890.0,11199217.0,105.25579887218,0.260768627095581,35901200000.0,3.79274022304334,45.658,5.74521185921362,12.9519347542701,1.589,109613159.51453656,3100.0,34760454081.8876,13.6351988234377,22.5059329493165,2.97351054323785,76.773,17.7180707051575,0.315700642,7.9,-19525.0,0.474300935380461,High,2000-2007,Americas_High_
2009.0,Tunisia,Africa,Northern Africa,163610.0,10784504.0,69.4162203913491,0.970187555948585,43455740497.3061,3.04345012371552,6.896,8.45660665471427,45.039811033928,2.046,1525244857.52902,3970.0,42825489082.3335,47.9770677537442,28.0412153272481,3.02304497058495,75.267,77.1842790300151,90.84354737,18.9,-27364.0,1.39744641638699,High,2008-2014,Africa_High_
2007.0,Djibouti,Africa,Sub-Saharan Africa,23200.0,865196.0,37.3251078515962,2.13179519553233,847918929.107984,0.5505783887223425,25.048,0.5118791748562536,61.75624554091202,3.724,195351140.270424,9611.213071306329,852582175.4199201,89.76178311145905,15.734768043244925,3.770972155884469,59.024,62.6239115287372,8.037369567,83.7,1253.0,2.19159111666247,Low,2000-2007,Africa_Low_
2006.0,Afghanistan,Asia,Southern Asia,652860.0,25442944.0,39.0091593456296,4.13967803534352,6971383338.70803,5.35740325126351,126.106,28.6359685844686,34.157910249481375,6.722,238000000.0,1508.3879200208814,9287441710.290834,55.25682922953432,28.2107680719994,7.19975128908025,58.684,45.3281629551822,9.905952707,104.3,62684.0,5.03421600301046,Low,2000-2007,Asia_Low_
2000.0,Belize,Americas,Latin America and the Caribbean,22970.0,240406.0,10.5395002192021,3.24372870048271,1116000000.0,13.0057803468208,99.894,10.854144265233,43.7275985663082,3.634,29564651.9166666,4400.0,1057987452.89442,54.7939068100358,22.0179211469534,1.28821562069643,68.564,64.5161290322581,6.993169888,23.6,1678.0,2.84002286407907,Medium,2000-2007,Americas_Medium_
2015.0,Tunisia,Africa,Northern Africa,163610.0,11557779.0,74.3935311534501,1.12092816818669,45779494041.9295,0.967703108220121,9.628,9.20592301747619,38.3998387567342,2.251,970521888.740203,4070.0,47041030623.7935,48.848691902871,24.8967313718372,4.2138400764201,75.692,74.9112691559895,126.2861685,17.2,-25230.0,1.53909907031994,High,2015+,Africa_High_
2007.0,Dominica,Americas,Latin America and the Caribbean,750.0,68775.0,91.7,0.0479940671094341,421374074.074074,6.3529724394503,50.561,10.4464230779373,35.0862697875557,2.094,40486774.8148148,5920.0,407477273.084785,56.0872278524404,13.4120294275343,1.52504863379201,71.93,55.2952861449754,129.4074882,21.4,-332.0,0.496698740478761,Medium,2000-2007,Americas_Medium_
2004.0,Nigeria,Africa,Sub-Saharan Africa,923770.0,136756848.0,150.155196152706,2.69550346507859,135764715375.206,9.25055822849694,130.599,27.2304536003492,20.2538033796441,6.085,1874060886.97608,860.0,117964413095.131,11.6420670608479,28.3900400642307,22.3683414787629,48.767,38.8871289967303,6.68866615,160.4,16528.0,4.96110976626493,Low,2000-2007,Africa_Low_
2011.0,Cote d'Ivoire,Africa,Sub-Saharan Africa,322460.0,21562914.0,67.8079056603774,2.0752447134814,36693710822.2216,-5.37044724136562,117.265,18.4866714891793,35.2813763529836,5.029,301972462.517861,1080.0,23341807783.2602,29.4345267100222,16.7624007268151,5.70932049851925,55.52,52.7474588050623,80.43551999,103.2,-156846.0,2.96080939584703,Low,2008-2014,Africa_Low_
